priority_score,name,openalex_id,h_index,i10_index,cited_by_count,works_count,2yr_mean_citedness,institution,institution_type,city,paper_count_in_window,top_paper_title,top_paper_link,venues,linkedin_search_url,google_scholar_url
50.0,Azalia Mirhoseini,conf:azalia mirhoseini:google brain,0,,,,,Google Brain,company,,5,Exploring Diffusion Transformer Designs via Grafting,,NeurIPS 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Azalia+Mirhoseini+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Azalia+Mirhoseini%22
50.0,Juan Carlos Niebles,conf:juan carlos niebles:salesforce ai research,0,,,,,Salesforce AI Research,company,,5,Exploring Diffusion Transformer Designs via Grafting,,NeurIPS 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Juan+Carlos+Niebles+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Juan+Carlos+Niebles%22
50.0,Yuandong Tian,conf:yuandong tian:facebook ai research,0,,,,,Facebook AI Research,company,,5,NaturalReasoning: Reasoning in the Wild with 2.8M Challenging Questions,,NeurIPS 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Yuandong+Tian+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Yuandong+Tian%22
50.0,Pavlo Molchanov,conf:pavlo molchanov:nvidia,0,,,,,NVIDIA,company,,5,Nemotron-CLIMB: Clustering-based Iterative Data Mixture Bootstrapping for Language Model Pre-training,,NeurIPS 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Pavlo+Molchanov+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Pavlo+Molchanov%22
50.0,Lili Qiu,conf:lili qiu:microsoft,0,,,,,Microsoft,company,,5,Chain-of-Model Learning for Language Model,,ICLR 2025; ICML 2025; NeurIPS 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Lili+Qiu+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Lili+Qiu%22
50.0,Afshin Dehghan,conf:afshin dehghan:apple,0,,,,,Apple,company,,5,Rooms from Motion: Un-posed Indoor 3D Object Detection as Localization and Mapping,,ICLR 2025; ICML 2025; NeurIPS 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Afshin+Dehghan+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Afshin+Dehghan%22
50.0,Sifei Liu,conf:sifei liu:nvidia,0,,,,,NVIDIA,company,,5,GSPN-2: Efficient Parallel Sequence Modeling,,ICLR 2025; NeurIPS 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Sifei+Liu+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Sifei+Liu%22
50.0,Hui Liu,conf:hui liu:amazon,0,,,,,Amazon,company,,5,AgentTTS: Large Language Model Agent for Test-time Compute-optimal Scaling Strategy in Complex Tasks,,ICLR 2025; ICML 2025; NeurIPS 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Hui+Liu+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Hui+Liu%22
50.0,Xianfeng Tang,conf:xianfeng tang:amazon,0,,,,,Amazon,company,,5,AgentTTS: Large Language Model Agent for Test-time Compute-optimal Scaling Strategy in Complex Tasks,,ICLR 2025; ICML 2025; NeurIPS 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Xianfeng+Tang+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Xianfeng+Tang%22
50.0,Meng Cao,conf:meng cao:apple,0,,,,,Apple,company,,5,StreamBridge: Turning Your Offline Video Large Language Model into a Proactive Streaming Assistant,,ICLR 2025; ICML 2025; NeurIPS 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Meng+Cao+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Meng+Cao%22
50.0,Dinghuai Zhang,conf:dinghuai zhang:microsoft research,0,,,,,Microsoft Research,company,,5,Nabla-R2D3: Effective and Efficient 3D Diffusion Alignment with 2D Rewards,,ICLR 2025; NeurIPS 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Dinghuai+Zhang+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Dinghuai+Zhang%22
50.0,Adam Fisch,conf:adam fisch:google deepmind,0,,,,,Google DeepMind,company,,5,Mixture-of-Recursions: Learning Dynamic Recursive Depths for Adaptive Token-Level Computation,,ICLR 2025; NeurIPS 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Adam+Fisch+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Adam+Fisch%22
50.0,Yan Lu,conf:yan lu:microsoft research asia,0,,,,,Microsoft Research Asia,company,,5,Omnidirectional 3D Scene Reconstruction from Single Image,,NeurIPS 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Yan+Lu+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Yan+Lu%22
50.0,Yukang Chen,conf:yukang chen:nvidia research,0,,,,,NVIDIA Research,company,,5,Scaling RL to Long Videos,,ICLR 2025; NeurIPS 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Yukang+Chen+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Yukang+Chen%22
50.0,Furu Wei,conf:furu wei:microsoft research asia,0,,,,,Microsoft Research Asia,company,,5,Reward Reasoning Models,,ICML 2025; NeurIPS 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Furu+Wei+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Furu+Wei%22
50.0,Zhiding Yu,conf:zhiding yu:nvidia,0,,,,,NVIDIA,company,,5,Eagle 2.5: Boosting Long-Context Post-Training for Frontier Vision-Language Models,,ICLR 2025; ICML 2025; NeurIPS 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Zhiding+Yu+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Zhiding+Yu%22
50.0,Qipeng Guo,conf:qipeng guo:aws,0,,,,,AWS,company,,5,Mixing Expert Knowledge: Bring Human Thoughts Back To the Game of Go,,NeurIPS 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Qipeng+Guo+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Qipeng+Guo%22
50.0,Trevor Cohn,conf:trevor cohn:google,0,,,,,Google,company,,5,MuRating: A High Quality Data Selecting Approach to Multilingual Large Language Model Pretraining,,ICLR 2025; NeurIPS 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Trevor+Cohn+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Trevor+Cohn%22
50.0,Marco Cuturi,conf:marco cuturi:apple,0,,,,,Apple,company,,5,LinEAS: End-to-end Learning of Activation Steering with a Distributional Loss,,ICLR 2025; NeurIPS 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Marco+Cuturi+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Marco+Cuturi%22
50.0,Liliang Ren,conf:liliang ren:microsoft coreai,0,,,,,Microsoft CoreAI,company,,5,SAS: Simulated Attention Score,,NeurIPS 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Liliang+Ren+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Liliang+Ren%22
50.0,Chung-Ching Lin,conf:chung-ching lin:microsoft,0,,,,,Microsoft,company,,5,Point-RFT: Improving Multimodal Reasoning with Visually Grounded Reinforcement Finetuning,,ICLR 2025; NeurIPS 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Chung-Ching+Lin+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Chung-Ching+Lin%22
50.0,Willi Menapace,conf:willi menapace:snap inc.,0,,,,,Snap Inc.,company,,5,DenseDPO: Fine-Grained Temporal Preference Optimization for Video Diffusion Models,,ICLR 2025; ICML 2025; NeurIPS 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Willi+Menapace+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Willi+Menapace%22
50.0,Sergey Tulyakov,conf:sergey tulyakov:snap inc,0,,,,,Snap Inc,company,,5,DenseDPO: Fine-Grained Temporal Preference Optimization for Video Diffusion Models,,NeurIPS 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Sergey+Tulyakov+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Sergey+Tulyakov%22
50.0,Balaji Krishnamurthy,conf:balaji krishnamurthy:adobe systems,0,,,,,Adobe Systems,company,,5,SPRO: Improving Image Generation via Self-Play,,ICLR 2025; NeurIPS 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Balaji+Krishnamurthy+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Balaji+Krishnamurthy%22
50.0,Dan Busbridge,conf:dan busbridge:apple,0,,,,,Apple,company,,5,Scaling Laws for Optimal Data Mixtures,,ICLR 2025; ICML 2025; NeurIPS 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Dan+Busbridge+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Dan+Busbridge%22
50.0,Li Lyna Zhang,conf:li lyna zhang:microsoft research asia,0,,,,,Microsoft Research Asia,company,,5,rStar-Coder: Scaling Competitive Code Reasoning  with a  Large-Scale Verified  Dataset,,ICLR 2025; ICML 2025; NeurIPS 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Li+Lyna+Zhang+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Li+Lyna+Zhang%22
50.0,Yi Zhu,"conf:yi zhu:research, microsoft",0,,,,,"Research, Microsoft",company,,5,rStar-Coder: Scaling Competitive Code Reasoning  with a  Large-Scale Verified  Dataset,,ICLR 2025; ICML 2025; NeurIPS 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Yi+Zhu+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Yi+Zhu%22
50.0,Kwangjun Ahn,conf:kwangjun ahn:microsoft research,0,,,,,Microsoft Research,company,,5,Through the River: Understanding the Benefit of Schedule-Free Methods for Language Model Training,,ICLR 2025; ICML 2025; NeurIPS 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Kwangjun+Ahn+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Kwangjun+Ahn%22
50.0,Zeyuan Allen-Zhu,conf:zeyuan allen-zhu:fair at meta,0,,,,,FAIR at Meta,company,,5,"Physics of Language Models: Part 4.1, Architecture Design and the Magic of Canon Layers",,ICLR 2025; NeurIPS 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Zeyuan+Allen-Zhu+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Zeyuan+Allen-Zhu%22
50.0,Oyvind Tafjord,conf:oyvind tafjord:allen institute for artificial intelligence,0,,,,,Allen Institute for Artificial Intelligence,company,,5,DataDecide: How to Predict Best Pretraining Data with Small Experiments,,ICLR 2025; ICML 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Oyvind+Tafjord+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Oyvind+Tafjord%22
50.0,Ashish Sabharwal,conf:ashish sabharwal:allen institute for ai,0,,,,,Allen Institute for AI,company,,5,ZebraLogic: On the Scaling Limits of LLMs for Logical Reasoning,,ICLR 2025; ICML 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Ashish+Sabharwal+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Ashish+Sabharwal%22
50.0,Yuandong Tian,conf:yuandong tian:meta ai,0,,,,,Meta AI,company,,5,GSM-$\infty$: How Do your LLMs Behave over Infinitely Increasing Reasoning Complexity and Context Length?,,ICML 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Yuandong+Tian+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Yuandong+Tian%22
50.0,Tejal Patwardhan,conf:tejal patwardhan:openai,0,,,,,OpenAI,company,,5,SWE-Lancer: Can Frontier LLMs Earn $1 Million from Real-World Freelance Software Engineering?,,ICLR 2025; ICML 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Tejal+Patwardhan+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Tejal+Patwardhan%22
50.0,Tong Yu,conf:tong yu:adobe research,0,,,,,Adobe Research,company,,5,Fully Dynamic Embedding into $\ell_p$ Spaces,,ICLR 2025; ICML 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Tong+Yu+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Tong+Yu%22
50.0,Brandon Amos,conf:brandon amos:meta,0,,,,,Meta,company,,5,AdvPrompter: Fast Adaptive Adversarial Prompting for LLMs,,ICLR 2025; ICML 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Brandon+Amos+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Brandon+Amos%22
50.0,Gabriel Synnaeve,conf:gabriel synnaeve:facebook,0,,,,,Facebook,company,,5,TestGenEval: A Real World Unit Test Generation and Test Completion Benchmark,,ICLR 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Gabriel+Synnaeve+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Gabriel+Synnaeve%22
50.0,Seijin Kobayashi,conf:seijin kobayashi:google,0,,,,,Google,company,,5,Attention as a Hypernetwork,,ICLR 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Seijin+Kobayashi+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Seijin+Kobayashi%22
50.0,Vladlen Koltun,conf:vladlen koltun:apple,0,,,,,Apple,company,,5,Depth Pro: Sharp Monocular Metric Depth in Less Than a Second,,ICLR 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Vladlen+Koltun+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Vladlen+Koltun%22
50.0,anima anandkumar,conf:anima anandkumar:caltech / amazon ai,0,,,,,Caltech / Amazon AI,company,,5,LeanAgent: Lifelong Learning for Formal Theorem Proving,,ICLR 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+anima+anandkumar+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22anima+anandkumar%22
50.0,Dongmei Zhang,conf:dongmei zhang:microsoft research asia,0,,,,,Microsoft Research Asia,company,,5,WizardMath: Empowering Mathematical Reasoning for Large Language Models via Reinforced Evol-Instruct,,ICLR 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Dongmei+Zhang+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Dongmei+Zhang%22
40.0,Jing Shi,conf:jing shi:adobe research,0,,,,,Adobe Research,company,,4,Understanding and Mitigating Numerical Sources of Nondeterminism in LLM Inference,,ICML 2025; NeurIPS 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Jing+Shi+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Jing+Shi%22
40.0,Xiaotian Han,conf:xiaotian han:amazon,0,,,,,Amazon,company,,4,"Longer Context, Deeper Thinking: Uncovering the Role of Long-Context Ability in Reasoning",,NeurIPS 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Xiaotian+Han+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Xiaotian+Han%22
40.0,Pritish Kamath,conf:pritish kamath:google research,0,,,,,Google Research,company,,4,Private Hyperparameter Tuning with Ex-Post Guarantee,,ICLR 2025; ICML 2025; NeurIPS 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Pritish+Kamath+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Pritish+Kamath%22
40.0,Weiqing Liu,conf:weiqing liu:microsoft,0,,,,,Microsoft,company,,4,R&D-Agent-Quant: A Multi-Agent Framework for Data-Centric Factors and Model Joint Optimization,,ICLR 2025; NeurIPS 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Weiqing+Liu+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Weiqing+Liu%22
40.0,Chaoyun Zhang,conf:chaoyun zhang:microsoft,0,,,,,Microsoft,company,,4,SWE-bench Goes Live!,,ICLR 2025; NeurIPS 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Chaoyun+Zhang+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Chaoyun+Zhang%22
40.0,Dongmei Zhang,conf:dongmei zhang:microsoft research,0,,,,,Microsoft Research,company,,4,SWE-bench Goes Live!,,NeurIPS 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Dongmei+Zhang+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Dongmei+Zhang%22
40.0,Hongxu Yin,conf:hongxu yin:nvidia,0,,,,,NVIDIA,company,,4,Nemotron-CLIMB: Clustering-based Iterative Data Mixture Bootstrapping for Language Model Pre-training,,NeurIPS 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Hongxu+Yin+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Hongxu+Yin%22
40.0,Mostofa Patwary,conf:mostofa patwary:nvidia,0,,,,,NVIDIA,company,,4,Nemotron-CLIMB: Clustering-based Iterative Data Mixture Bootstrapping for Language Model Pre-training,,ICLR 2025; NeurIPS 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Mostofa+Patwary+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Mostofa+Patwary%22
40.0,Been Kim,conf:been kim:google deepmind,0,,,,,Google DeepMind,company,,4,QuestBench: Can LLMs ask the right question to acquire information in reasoning tasks?,,ICLR 2025; ICML 2025; NeurIPS 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Been+Kim+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Been+Kim%22
40.0,Yi Dong,conf:yi dong:nvidia,0,,,,,NVIDIA,company,,4,HelpSteer3-Preference: Open Human-Annotated Preference Data across Diverse Tasks and Languages,,ICLR 2025; ICML 2025; NeurIPS 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Yi+Dong+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Yi+Dong%22
40.0,Roberta Raileanu,conf:roberta raileanu:meta,0,,,,,Meta,company,,4,The Automated LLM Speedrunning Benchmark: Reproducing NanoGPT Improvements,,ICLR 2025; NeurIPS 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Roberta+Raileanu+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Roberta+Raileanu%22
40.0,Zhuokai Zhao,conf:zhuokai zhao:meta,0,,,,,Meta,company,,4,MJ-Bench: Is Your Multimodal Reward Model Really a Good Judge for Text-to-Image Generation?,,NeurIPS 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Zhuokai+Zhao+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Zhuokai+Zhao%22
40.0,Kyle Lo,conf:kyle lo:allen institute for ai,0,,,,,Allen Institute for AI,company,,4,FlexOLMo: Open Language Models for Flexible Data Use,,ICLR 2025; NeurIPS 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Kyle+Lo+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Kyle+Lo%22
40.0,Qianhui Wu,conf:qianhui wu:microsoft,0,,,,,Microsoft,company,,4,GUI-Actor: Coordinate-Free Visual Grounding for GUI Agents,,ICLR 2025; ICML 2025; NeurIPS 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Qianhui+Wu+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Qianhui+Wu%22
